Total Housing Units,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,Neighbors Mean,Number Stops,num shuttle stops
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,10,0.0
3913.0,2011,2005.0,2005.0,37.1,26.3,0.0002555583950932788,0.023829667230682455,0.4602368866328257,0.4348561759729273,0.0,0.0,50,0.0
1618.0,2015,2000.0,2011.0,988.0,27.3,0.0006180469715698393,0.09134510573359493,0.18726836712448225,0.4852844996729889,0.004142140832788315,0.0,25,0.0
1629.0,2016,1999.0,2012.0,1066.0,29.0,0.001841620626151013,0.1503171247357294,0.17822410147991544,0.5167019027484143,0.002536997885835095,1.0,25,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,0.0,16,0.0
1223.0,2011,1942.0,2004.0,11.2,35.0,0.0008176614881439084,0.2432361439453638,0.3128447596532703,0.2495403204623063,0.0,0.0,28,0.0
1195.0,2012,1941.0,2004.0,9.6,43.9,0.0016736401673640164,0.2442768650686777,0.2310799892270401,0.24077565311069216,0.016428763802854834,1.0,28,0.0
1242.0,2015,1948.0,2007.0,425.0,34.8,0.0008051529790660222,0.2048417132216015,0.1843575418994413,0.25605214152700184,0.016294227188081937,0.0,28,0.0
2610.0,2011,1947.0,2005.0,32.8,25.1,0.00038314176245210735,0.20699981283922889,0.5508141493542953,0.1079917649260715,0.03724499344937302,0.0,38,0.0
2600.0,2012,1948.0,2005.0,33.0,23.9,0.0003846153846153846,0.0660252782493869,0.6504433125825316,0.1175249952839087,0.05583852103376721,1.0,38,0.0
2653.0,2013,1945.0,2007.0,34.0,22.5,0.0011307953260459858,0.07744169096209913,0.6497813411078717,0.09511661807580177,0.05849125364431487,2.0,38,0.0
2662.0,2014,1945.0,2010.0,6.5,21.0,0.0030052592036063108,0.05155555555555556,0.6865777777777777,0.1504,0.0,4.0,38,0.0
2644.0,2015,1939.0,2011.0,1511.0,19.3,0.0011346444780635401,0.0763843648208469,0.599185667752443,0.15537459283387622,0.0021172638436482085,11.0,38,0.0
2625.0,2016,1939.0,2012.0,1545.0,19.5,0.001142857142857143,0.09378624689312344,0.5406793703396852,0.1544324772162386,0.002485501242750621,11.0,38,0.0
8825.0,2015,2001.0,2011.0,4264.0,24.2,0.00011331444759206799,0.012309167932219645,0.5829270242186876,0.34105986731676124,0.002477819518823435,0.0,75,0.0
9224.0,2016,2001.0,2012.0,4483.0,23.2,0.00010841283607979184,0.012407137933675424,0.5504327180822547,0.3673891399249445,0.002527379949452401,1.0,75,0.0
