,Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Year,Latitude,Longitude,Geoid
31679,M141794,0 Block Of Miramar  Avenue,San Francisco,CA,94112.0,09/24/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/22/2017,11.0,Oceanview/Merced/Ingleside,"(37.719129004648465, -122.45823920865398)",2014,37.719129004648465, -122.45823920865398,06075031202
31688,M162024,700 Block Of 39th  Avenue,San Francisco,CA,94121.0,06/13/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/03/2021,1.0,Outer Richmond,"(37.77468754695676, -122.49931775487458)",2016,37.77468754695676, -122.49931775487458,06075047901
31725,M160148,900 Block Of Alabama  Street,San Francisco,CA,94110.0,01/25/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/22/2021,9.0,Mission,"(37.756682104779436, -122.41141748134787)",2016,37.756682104779436, -122.41141748134787,06075022803
31736,M152611,600 Block Of 29th  Street,San Francisco,CA,94131.0,10/09/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/07/2020,8.0,Noe Valley,"(37.743244288878344, -122.43509553583678)",2015,37.743244288878344, -122.43509553583678,06075021600
31765,M141801,0 Block Of Oneida  Avenue,San Francisco,CA,94112.0,10/01/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/01/2017,11.0,Outer Mission,"(37.720699912263825, -122.43955720116811)",2014,37.720699912263825, -122.43955720116811,06075026100
31809,M151953,700 Block Of Excelsior  Avenue,San Francisco,CA,94112.0,07/30/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/29/2018,11.0,Excelsior,"(37.7234425905717, -122.42762807480268)",2015,37.7234425905717, -122.42762807480268,06075026002
31813,M130611,1600 Block Of Mcallister  Street,San Francisco,CA,94115.0,04/23/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/16/2016,5.0,Western Addition,"(37.7776362213296, -122.43918545952623)",2013,37.7776362213296, -122.43918545952623,06075015802
31832,M153342,2200 Block Of Cayuga  Avenue,San Francisco,CA,94112.0,12/11/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/02/2021,11.0,Outer Mission,"(37.70974946466624, -122.45522566800089)",2015,37.70974946466624, -122.45522566800089,06075026200
31845,M130913,700 Block Of 44th  Avenue,San Francisco,CA,94121.0,06/04/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/31/2016,1.0,Outer Richmond,"(37.77444199494226, -122.50467922330539)",2013,37.77444199494226, -122.50467922330539,06075047901
31934,M132030,0 Block Of Terrace  Drive,San Francisco,CA,94127.0,10/22/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/21/2016,7.0,West of Twin Peaks,"(37.73764585024568, -122.46662603572707)",2013,37.73764585024568, -122.46662603572707,06075030800
31942,M150748,600 Block Of 10th  Avenue,San Francisco,CA,94118.0,04/06/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/02/2018,1.0,Inner Richmond,"(37.77610964204408, -122.46815642630672)",2015,37.77610964204408, -122.46815642630672,06075045200
31948,M150361,100 Block Of College  Avenue,San Francisco,CA,94112.0,03/05/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/27/2018,8.0,Bernal Heights,"(37.73534845089592, -122.42649541406163)",2015,37.73534845089592, -122.42649541406163,06075025403
31954,M141789,200 Block Of Saint Charles  Avenue,San Francisco,CA,94132.0,09/19/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/18/2017,7.0,Oceanview/Merced/Ingleside,"(37.709628137484856, -122.46921045968281)",2014,37.709628137484856, -122.46921045968281,06075031302
31955,M141797,0 Block Of Harrington  Street,San Francisco,CA,94112.0,09/29/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/24/2017,11.0,Outer Mission,"(37.72556992232176, -122.43538508558287)",2014,37.72556992232176, -122.43538508558287,06075025500
31974,M131694,800 Block Of Green  Street,San Francisco,CA,94133.0,10/08/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/15/2016,3.0,Russian Hill,"(37.79904592079125, -122.41311790698637)",2013,37.79904592079125, -122.41311790698637,06075010300
31996,M152336,1400 Block Of 47th  Avenue,San Francisco,CA,94122.0,08/27/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/26/2018,4.0,Sunset/Parkside,"(37.759441794831815, -122.50700265541)",2015,37.759441794831815, -122.50700265541,06075035202
31997,M131179,700 Block Of 38th  Avenue,San Francisco,CA,94121.0,07/17/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/09/2016,1.0,Outer Richmond,"(37.77473644737931, -122.49824853439645)",2013,37.77473644737931, -122.49824853439645,06075047802
32001,M132038,400 Block Of Vallejo  Street,San Francisco,CA,94133.0,11/08/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/01/2016,3.0,North Beach,"(37.79908806590939, -122.40514995611304)",2013,37.79908806590939, -122.40514995611304,06075010400
32021,M140745,600 Block Of Spruce  Street,San Francisco,CA,94118.0,04/15/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/11/2017,2.0,Presidio Heights,"(37.78287729286783, -122.45347886643872)",2014,37.78287729286783, -122.45347886643872,06075015400
32055,M151390,2300 Block Of 27th  Avenue,San Francisco,CA,94116.0,06/08/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/29/2018,4.0,Sunset/Parkside,"(37.74360345044117, -122.48439829043349)",2015,37.74360345044117, -122.48439829043349,06075032801
32056,M161063,4500 Block Of 19th  Street,San Francisco,CA,94114.0,03/25/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/22/2021,8.0,Castro/Upper Market,"(37.7590583646578, -122.43963608328825)",2016,37.7590583646578, -122.43963608328825,06075020401
32057,M111874,3600 Block Of 20th  Street,San Francisco,CA,94110.0,12/06/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/05/2014,8.0,Mission,"(37.75848630391958, -122.42238538310203)",2011,37.75848630391958, -122.42238538310203,06075020700
32069,M132026,100 Block Of Broad  Street,San Francisco,CA,94112.0,10/10/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/04/2016,11.0,Oceanview/Merced/Ingleside,"(37.713237740474455, -122.45753937024733)",2013,37.713237740474455, -122.45753937024733,06075031400
32080,M150348,3600 Block Of Anza  Street,San Francisco,CA,94121.0,02/27/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/19/2018,1.0,Outer Richmond,"(37.77809938545302, -122.48727518541418)",2015,37.77809938545302, -122.48727518541418,06075047701
32088,M151674,100 Block Of Congdon  Street,San Francisco,CA,94112.0,07/13/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/15/2018,11.0,Excelsior,"(37.73050505642069, -122.42618300336524)",2015,37.73050505642069, -122.42618300336524,06075025600
32098,M162265,1300 Block Of Washington  Street,San Francisco,CA,94109.0,07/08/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/07/2021,3.0,Nob Hill,"(37.79394558910033, -122.41543471336796)",2016,37.79394558910033, -122.41543471336796,06075011200
32118,M171570,200 Block Of Flournoy  Street,San Francisco,CA,94112.0,06/19/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/13/2022,11.0,Outer Mission,"(37.70904322187583, -122.46254303614417)",2017,37.70904322187583, -122.46254303614417,06075026200
32120,M150342,600 Block Of 27th  Avenue,San Francisco,CA,94121.0,02/23/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/12/2018,1.0,Outer Richmond,"(37.77713938452895, -122.48660121057507)",2015,37.77713938452895, -122.48660121057507,06075047701
32130,M150339,200 Block Of Vicksburg  Street,San Francisco,CA,94114.0,02/20/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/19/2018,8.0,Noe Valley,"(37.75201394174112, -122.42851220666817)",2015,37.75201394174112, -122.42851220666817,06075021100
32133,M172273,700 Block Of Jackson  Street,San Francisco,CA,94133.0,09/07/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/31/2022,3.0,Chinatown,"(37.79605191775964, -122.40687883735367)",2017,37.79605191775964, -122.40687883735367,06075061100
32147,M162652,200 Block Of Jules  Avenue,San Francisco,CA,94112.0,08/23/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/03/2021,7.0,Oceanview/Merced/Ingleside,"(37.72273698457182, -122.46117723871889)",2016,37.72273698457182, -122.46117723871889,06075031201
32149,M151558,3000 Block Of 24th  Street,San Francisco,CA,94110.0,06/23/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/19/2018,9.0,Mission,"(37.752576767549456, -122.41380646022054)",2015,37.752576767549456, -122.41380646022054,06075022901
32158,M150635,0 Block Of Pearl  Street,San Francisco,CA,94103.0,03/26/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/17/2018,8.0,Mission,"(37.77022490196537, -122.42379459489823)",2015,37.77022490196537, -122.42379459489823,06075020200
32161,M170986,400 Block Of Central  Avenue,San Francisco,CA,94117.0,04/18/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/16/2022,5.0,Lone Mountain/USF,"(37.77367212163673, -122.44437873050438)",2017,37.77367212163673, -122.44437873050438,06075016500
32202,M130612,600 Block Of Pennsylvania  Avenue,San Francisco,CA,94107.0,04/23/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/23/2016,10.0,Potrero Hill,"(37.75892222373064, -122.39331266768383)",2013,37.75892222373064, -122.39331266768383,06075061400
32256,M122116,2500 Block Of 21st  Avenue,San Francisco,CA,94116.0,11/16/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/14/2015,4.0,Sunset/Parkside,"(37.74016340353543, -122.47756951626992)",2012,37.74016340353543, -122.47756951626992,06075033000
32260,M163267,0 Block Of Ottawa  Avenue,San Francisco,CA,94112.0,10/06/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/29/2021,11.0,Outer Mission,"(37.714900359495275, -122.44524179681042)",2016,37.714900359495275, -122.44524179681042,06075026100
32263,M122118,5500 Block Of California  Street,San Francisco,CA,94121.0,11/30/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/28/2015,1.0,Outer Richmond,"(37.784191971543926, -122.47696912767651)",2012,37.784191971543926, -122.47696912767651,06075042602
32268,M150853,1400 Block Of 31st  Avenue,San Francisco,CA,94122.0,04/17/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/10/2018,4.0,Sunset/Parkside,"(37.760202506508655, -122.48971864963964)",2015,37.760202506508655, -122.48971864963964,06075032700
32283,M131346,1300 Block Of York  Street,San Francisco,CA,94110.0,07/29/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/24/2016,9.0,Mission,"(37.75045286799418, -122.40802958082212)",2013,37.75045286799418, -122.40802958082212,06075022903
32298,M130030,3200 Block Of Gough  Street,San Francisco,CA,94123.0,02/20/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/15/2016,2.0,Marina,"(37.803250180941724, -122.4283736359348)",2013,37.803250180941724, -122.4283736359348,06075012901
32301,M111872,400 Block Of Pennsylvania  Avenue,San Francisco,CA,94107.0,11/29/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/28/2014,10.0,Potrero Hill,"(37.76083481884587, -122.39349554056898)",2011,37.76083481884587, -122.39349554056898,06075022702
32307,M122130,400 Block Of Hickory  Street,San Francisco,CA,94102.0,12/14/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/12/2015,5.0,Hayes Valley,"(37.77490884367997, -122.42679430938666)",2012,37.77490884367997, -122.42679430938666,06075016300
32339,M152884,600 Block Of 28th  Avenue,San Francisco,CA,94121.0,10/26/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/25/2020,1.0,Outer Richmond,"(37.77708463032636, -122.48780628454999)",2015,37.77708463032636, -122.48780628454999,06075047701
32344,M161066,700 Block Of 5th  Avenue,San Francisco,CA,94118.0,03/28/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/22/2021,1.0,Inner Richmond,"(37.77458565452949, -122.4628133554484)",2016,37.77458565452949, -122.4628133554484,06075045100
32354,M171777,0 Block Of Abbey  Street,San Francisco,CA,94114.0,07/21/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/19/2022,8.0,Castro/Upper Market,"(37.76338943155788, -122.42713450954294)",2017,37.76338943155788, -122.42713450954294,06075020300
32369,M151665,600 Block Of 9th  Avenue,San Francisco,CA,94118.0,07/02/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/26/2018,1.0,Inner Richmond,"(37.77615847350511, -122.46708425977889)",2015,37.77615847350511, -122.46708425977889,06075045200
